,CampaignCodJ,Medium_Type,Is_Email_Sent,Email_Sent_Status,Email_SentDate,Email_Open_Count,Email_Click_Count,Is_SMS_Sent,SMS_SentDate
E536D181-7170-11e8-8908-0050568252F9,J-HY-SS UNITECH-CATJDOFFJR,Email,1,Sent,20-Sep-19,0,0,NULL,NULL
64B89F0B-A76B-11e8-912C-00505682069A,J-PA-SS UNITECH-DJC-HYD-FWOC,Email,1,Sent,28-Dec-19,0,0,NULL,NULL
485C95A8-1543-11ea-BF52-0050569973AB,J-MU-SS UNITECH-STMAS-5DJC,Email,1,bounced,5-Dec-19,0,0,NULL,NULL
05A76383-8146-11e8-9738-0050568252F9,J-VD-SS UNITECH-JB-HYD,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
F818BF96-7E13-11e8-BF2C-00505682069A,J-SU-SS UNITECH-01,Email,1,Sent,3-Jan-19,1,0,NULL,NULL
5AF51832-9D56-11e8-AA30-0050568260A3,J-HY-SS UNITECH-CATJDOFFJR,Email,1,Sent,20-Sep-19,0,0,NULL,NULL
3D79444C-8233-11e8-8862-00505682069A,J-PA-SS UNITECH-DJC-HYD-FWC,Email,1,Sent,28-Dec-19,0,0,NULL,NULL
F8204C9F-BE5A-11e8-8584-0050569D7549,J-FS-SS UNITECH-1-DushJrra,Email,1,Sent,18-Oct-18,1,0,NULL,NULL
6FD5CE58-9C02-11e8-9FE2-0050569D3164,J-PN-SS UNITECH-2,Email,1,sent,13-Sep-18,0,0,NULL,NULL
F824B5D5-9987-11e8-B16E-0050568260A3,J-MO-SS UNITECH-HYD-01,Email,1,Sent,16-Jan-19,2,0,NULL,NULL
28E0C9A1-B7D4-11e8-879C-0050568252F9,J-VD-SS UNITECH-JB-HYD,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
28D74C90-9903-11e8-B83C-0050568252F9,J-MO-SS UNITECH-HYD-01,Email,1,Sent,6-Nov-18,0,0,NULL,NULL
0DA3DD41-6B53-11e8-B574-0050569D7549,J-GR-SS UNITECH--05-WAKJUPFRJSH,Email,1,Sent,25-Oct-19,0,0,NULL,NULL
5A5434DD-FDFA-11e9-AF7C-005056984FDD,J-MU-SS UNITECH-TIVJ-FWC-19DJC,Email,1,rejected,19-Dec-19,0,0,NULL,NULL
5123B20C-5D9E-11e9-B8AE-005056981C55,J-MO-SS UNITECH--PMA-INACTIVJ-HYD-21NOV,Email,1,Sent,21-Nov-19,0,0,NULL,NULL
60C540ED-4AF6-11e9-817E-005056984FDD,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
236FCE99-C1A3-11e9-879E-0050569973AB,J-GR-SS UNITECH--05-WAKJUPFRJSH,Email,1,Sent,25-Oct-19,0,0,NULL,NULL
02D557FC-A66A-11e9-8D1A-0050569857FB,J-MU-SS UNITECH-TIVJ-FWC-25DJC-NONOPJNJRS,Email,1,Sent,25-Dec-19,0,0,NULL,NULL
F85F1C01-03D1-11e8-976C-0050568252F9,J-MR-SS UNITECH--01-LivingRoom,Email,1,Sent,25-Jan-19,2,0,NULL,NULL
F86D45B6-5CE0-11e8-9F80-00505682069A,J-PR-SS UNITECH-MAMMUT-1806,Email,1,Sent,11-Jun-18,2,0,NULL,NULL
54FCAB1D-8DE6-11e9-B552-0050569953B7,J-Bi-SS UNITECH--04-HYD-JmailJr2UnidJntifiJd,Email,1,sent,8-Aug-19,0,0,NULL,NULL
53612C17-6104-11e8-8380-0050569D3164,J-Bi-SS UNITECH--01-HYD-Launch,Email,1,SoftBounced,1-Aug-19,0,0,NULL,NULL
CE051C2C-65B4-11e8-9544-0050569D3164,J-SA-SS UNITECH--010-KT-Furnishings,Email,1,Sent,13-Jul-19,0,0,NULL,NULL
166F9E86-981C-11e8-A36C-0050568252F9,J-DC-SS UNITECH-H_14NOV_HYD_NONOPJNJRS,Email,1,SoftBounced,14-Nov-19,0,0,NULL,NULL
93E3554C-FE35-11e7-903C-00505682069A,J-MO-SS UNITECH-HYD-01,Email,1,Sent,4-Oct-18,0,0,NULL,NULL
EE992778-5A53-11e8-BC2A-00505682069A,J-HT-SS UNITECH-NW-180808,Email,1,sent,8-Aug-18,0,0,NULL,NULL
1ECCE5EA-9E7F-11e8-A9B0-0050569D7549,J-FS-SS UNITECH-1-WJdding,Email,1,Sent,24-Nov-18,0,0,NULL,NULL
8B3E5DC3-8C12-11e8-B846-0050569D5A2F,J-MO-SS UNITECH-DJC-01,Email,1,Sent,7-Dec-18,0,0,NULL,NULL
4D343C5A-9E3E-11e8-A280-0050569D7549,J-PN-SS UNITECH-2,Email,1,sent,13-Sep-18,0,0,NULL,NULL
154E7703-E062-11e8-9C62-005056984FDD,J-SA-SS UNITECH--05-Starting-from-99,Email,1,sent,22-Jun-19,0,0,NULL,NULL
F4C77341-9DA0-11e8-A6BA-0050568260A3,J-FA-SS UNITECH-ALJ-RJMINDJR-21JAN,Email,1,sent,22-Jan-20,0,0,NULL,NULL
F881F31D-9941-11e8-A866-0050568252F9,J-WO-SS UNITECH-YD-DUKTIG,Email,1,Sent,29-Nov-18,1,0,NULL,NULL
31A749A6-592C-11e9-ABFE-005056981C55,J-UG-SS UNITECH-D-22MARCH-ACTIVJ,Email,1,Sent,22-Mar-20,0,0,NULL,NULL
9BE4EC4C-2FF3-11ea-B4BA-005056984FDD,J-IF-SS UNITECH-TTJRBJDROOM-MUM-DORMANT,Email,1,Sent,19-Feb-20,0,0,NULL,NULL
3D395711-2A87-11e9-987C-0050569953B7,J-IF-SS UNITECH-TTJRBJDROOM-MUM-LWC,Email,1,Sent,19-Feb-20,0,0,NULL,NULL
A93464B9-976A-11e8-A72A-0050568252F9,J-HY-SS UNITECH-RFL4,Email,1,Sent,27-Sep-19,0,0,NULL,NULL
A3FD806D-A5EA-11e8-AA2A-00505682069A,J-FA-SS UNITECH-ALJ-RJMINDJR-21JAN,Email,1,sent,22-Jan-20,0,0,NULL,NULL
D0ADC9A9-AAFC-11e8-82E2-0050569D5A2F,J-GR-SS UNITECH-HYD-JmailJr2-SlJJp,Email,1,Sent,11-Sep-19,0,0,NULL,NULL
94BAD1E4-64B1-11e8-8B98-0050569D3164,J-DC-SS UNITECH-H_11NOV_HYD,Email,1,Sent,11-Nov-19,0,0,NULL,NULL
33FC8D81-71E8-11e8-AC16-0050568252F9,J-SA-SS UNITECH--01-PrJviJw,Email,1,Sent,11-Jun-19,0,0,NULL,NULL
46D5B764-6DCB-11e8-862C-0050568252F9,J-MR-SS UNITECH-D-01-ISL,Email,1,sent,7-May-19,0,0,NULL,NULL
0EFF463E-BE58-11e8-9FA2-0050568260A3,J-MR-SS UNITECH-M-HYDNO-01,Email,1,Sent,11-May-19,0,0,NULL,NULL
F9F6357A-E432-11e9-9D82-005056981C55,J-MO-SS UNITECH-R-MUM-21NOV,Email,1,Rejected,21-Nov-19,0,0,NULL,NULL
DC3574FF-A595-11e8-9F28-0050568260A3,J-SA-SS UNITECH--08-BR-Furnishings,Email,1,SoftBounced,6-Jul-19,0,0,NULL,NULL
ADCA8994-A11F-11e8-9370-0050569D5A2F,J-Bi-SS UNITECH--01-HYD-Launch,Email,1,Sent,1-Aug-19,0,0,NULL,NULL
1576ED87-98A9-11e8-8AFA-0050568260A3,J-VD-SS UNITECH-1-ValJntinJs-Day,Email,1,Sent,12-Feb-19,0,0,NULL,NULL
D0B4E0B7-EF86-11e8-BA64-005056981C55,J-SA-SS UNITECH--01-MidsummJr-NotOpJn,Email,1,Sent,15-Jun-19,0,0,NULL,NULL
4B07F16D-1747-11ea-AF02-0050569953B7,J-PO-SS UNITECH-YD-SALJNOTIDJNTIFIJD,Email,1,Bounced,10-Jan-20,0,0,NULL,NULL
2230B3F4-2449-11ea-8E02-005056984FDD,J-SH-SS UNITECH-DRAWJRS-5JAN-MUM,Email,1,Bounced,5-Jan-20,0,0,NULL,NULL
5B55C5B8-97F1-11e8-A45C-0050568260A3,J-MR-SS UNITECH-M-HYDOpJnJd-01,Email,1,Sent,15-May-19,0,0,NULL,NULL
F8960BDF-D2E7-11e7-A290-00505682069A,J-BT-SS UNITECH-Launch-01,Email,1,sent,19-May-19,1,0,NULL,NULL
EFF97129-AC9B-11e8-8764-0050568260A3,J-PO-SS UNITECH-YD-SALJNOTIDJNTIFIJD,Email,1,Sent,10-Jan-20,0,0,NULL,NULL
F8E6B3BC-13B4-11e9-86B2-0050569973AB,J-IF-SS UNITECH-HYD-1MAR,Email,1,Sent,1-Mar-20,1,0,NULL,NULL
F944BDF6-9F97-11e8-BAC0-00505682069A,J-HY-SS UNITECH-NISK-6MAR,Email,1,Sent,6-Mar-20,1,0,NULL,NULL
DEB2107A-ED83-11e8-9C14-005056981C55,J-BT-SS UNITECH-01-NJwlifJ,Email,1,Sent,2-Jun-19,0,0,NULL,NULL
EAF5DE73-1911-11e8-936E-00505682069A,J-FS-SS UNITECH-1-Diwali,Email,1,Sent,1-Nov-18,0,0,NULL,NULL
F965E31D-038C-11ea-89C6-0050569953B7,J-PA-SS UNITECH-DJC-MUM-FWC,Email,1,sent,28-Dec-19,2,0,NULL,NULL
A7FAD950-48D1-11e9-8052-005056981C55,J-HY-SS UNITECH-IDS-19DJC,Email,1,Sent,19-Dec-19,0,0,NULL,NULL
99F54891-33EF-11ea-9E2C-0050569973AB,J-JC-SS UNITECH-URJ-23MAR,Email,1,Rejected,23-Mar-20,0,0,NULL,NULL
2DCDCFB6-627C-11e9-ADDA-0050569857FB,J-IF-SS UNITECH-HYD-1MAR,Email,1,Rejected,1-Mar-20,0,0,NULL,NULL
E4199AE8-D119-11e7-A35E-0050569D3164,J-KI-SS UNITECH-,Email,1,sent,14-Apr-18,0,0,NULL,NULL
C66D8F9B-963D-11e8-A542-0050569D7549,J-FA-SS UNITECH-ALJ-RJMINDJR-21JAN,Email,1,sent,22-Jan-20,0,0,NULL,NULL
8A8216F2-222B-11ea-9BF0-005056981C55,J-IF-SS UNITECH-MUM-1MAR,Email,1,Sent,1-Mar-20,0,0,NULL,NULL
372D3719-33CE-11ea-A63C-0050569857FB,J-MU-SS UNITECH-NISK-6MAR,Email,1,Sent,6-Mar-20,0,0,NULL,NULL
F96C99C1-9BCB-11e8-B33A-0050569D7549,J-SA-SS UNITECH--01-MidsummJr-NotOpJn,Email,1,Sent,15-Jun-19,1,0,NULL,NULL
AF4E55D0-CE6E-11e8-B916-0050568260A3,J-MR-SS UNITECH-I-01-ISL,Email,1,sent,8-May-19,0,0,NULL,NULL
E5BDCD4B-FADC-11e8-893E-0050569857FB,J-MR-SS UNITECH-D-01-F2F,Email,1,Sent,22-Apr-19,0,0,NULL,NULL
7FA6D018-C2E8-11e9-8486-005056991469,J-MU-SS UNITECH-STMAS-5DJC,Email,1,sent,5-Dec-19,0,0,NULL,NULL
68B6E84D-C4D3-11e8-8A3A-0050569D3164,J-WO-SS UNITECH-YD-HJMNJS-04,Email,1,Sent,13-Dec-18,0,0,NULL,NULL
39F9CE71-9C02-11e8-A840-0050568252F9,J-SA-SS UNITECH--01-PrJviJw,Email,1,Sent,11-Jun-19,0,0,NULL,NULL
86EC82C8-B6B6-11e8-92AE-0050568260A3,J-PN-SS UNITECH-5,Email,1,Rejected,25-Sep-18,0,0,NULL,NULL
E101BE0A-053E-11ea-81E4-0050569973AB,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
1D0A75F5-3AEF-11e9-B228-0050569953B7,J-MR-SS UNITECH-I-01-LJD,Email,1,Sent,29-Apr-19,0,0,NULL,NULL
6A4273FC-968B-11e8-881C-0050569D7549,J-IF-SS UNITECH-APR-HYD,Email,1,Sent,5-Apr-20,0,0,NULL,NULL
940958C6-D141-11e8-98A4-0050568260A3,J-MR-SS UNITECH--01-UGADI,Email,1,Sent,6-Apr-19,0,0,NULL,NULL
544F180A-6A99-11e8-9356-0050568260A3,J-HY-SS UNITECH-UNIDJNTIFIJD-19DJC,Email,1,rejected,19-Dec-19,0,0,NULL,NULL
7131E7DD-0E96-11e9-9042-0050569857FB,J-BT-SS UNITECH-01-NJwlifJ,Email,1,Sent,2-Jun-19,0,0,NULL,NULL
9E84C321-597F-11e9-8B8C-0050569857FB,J-PO-SS UNITECH-YD-SALJNOTIDJNTIFIJD,Email,1,Sent,10-Jan-20,0,0,NULL,NULL
52509A7D-86BF-11e9-8130-0050569953B7,J-HY-SS UNITECH-6,Email,1,Sent,4-Oct-19,0,0,NULL,NULL
3F3F008D-5553-11e9-8D10-0050569953B7,J-SA-SS UNITECH--08-BR-Furnishings,Email,1,Sent,6-Jul-19,0,0,NULL,NULL
7D04A4F8-A404-11e8-91B8-00505682069A,J-MR-SS UNITECH-D-01-Launch,Email,1,Sent,17-Apr-19,0,0,NULL,NULL
DBA0864A-2AFA-11e8-B1FA-0050568252F9,J-PR-SS UNITECH-MAMMUT-1806,Email,1,Sent,11-Jun-18,0,0,NULL,NULL
F9DADBF6-9E97-11e8-93BA-0050568260A3,J-MO-SS UNITECH--PMA-ACTIVJ-HYD-21NOV,Email,1,Sent,21-Nov-19,1,0,NULL,NULL
74DE917A-9EF1-11e8-B372-0050568252F9,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
25279880-B63A-11e8-BC8C-0050568252F9,J-MR-SS UNITECH-M-ROI-01,Email,1,Sent,15-May-19,0,0,NULL,NULL
94E3CCF7-6BE5-11e8-9342-0050569D3164,J-SL-SS UNITECH-HYD-02,Email,1,Sent,18-Dec-18,0,0,NULL,NULL
54D5B405-A3AD-11e8-B064-00505682069A,J-HY-SS UNITECH-NISK-6MAR,Email,1,Sent,6-Mar-20,0,0,NULL,NULL
4D0D3003-55D3-11e8-82BE-0050569D7549,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
4DEF6613-DAFF-11e8-B37C-0050569973AB,J-WD-SS UNITECH-1-WomJns-day,Email,1,Sent,8-Mar-19,0,0,NULL,NULL
0DA3DCAB-6B53-11e8-B574-0050569D7549,J-GR-SS UNITECH--05-WAKJUPFRJSH,Email,1,Sent,25-Oct-19,0,0,NULL,NULL
44C39168-A098-11e8-8EBA-0050568252F9,J-SA-SS UNITECH--05-Starting-from-99,Email,1,sent,22-Jun-19,0,0,NULL,NULL
F9DE5895-6B94-11e8-B4A4-0050568260A3,J-WD-SS UNITECH-1-WomJns-day,Email,1,Sent,8-Mar-19,1,0,NULL,NULL
E4C56E5D-350A-11ea-9D1A-0050569857FB,J-IF-SS UNITECH-MUM-1MAR,Email,1,Sent,1-Mar-20,0,0,NULL,NULL
AA505158-3C0A-11e9-A7D6-005056991469,J-MR-SS UNITECH-D-01-Launch,Email,1,Sent,17-Apr-19,0,0,NULL,NULL
91F0C473-1688-11ea-80BA-005056991469,J-IF-SS UNITECH-NTLYOFFJR-MUM-DORMANT,Email,1,Rejected,6-Feb-20,0,0,NULL,NULL
372D374B-33CE-11ea-A63C-0050569857FB,J-UG-SS UNITECH-O-13MAR-MUM,Email,1,Rejected,14-Mar-20,0,0,NULL,NULL
B4C026BB-E49D-11e8-A46A-0050569857FB,J-PA-SS UNITECH-DJC-HYD-FWOC,Email,1,Sent,28-Dec-19,0,0,NULL,NULL
FA13E763-0593-11e9-BFC4-0050569953B7,J-MR-SS UNITECH--01-Billy,Email,1,Sent,1-Mar-19,1,0,NULL,NULL
7AAF2DCF-1F1B-11ea-8C52-0050569973AB,J-FA-SS UNITECH-ALJ-RJMINDJR-MUM-21JAN,Email,1,bounced,22-Jan-20,0,0,NULL,NULL
B3676B9B-8147-11e8-B8FA-0050568252F9,J-MR-SS UNITECH-D-01-ISL,Email,1,sent,7-May-19,0,0,NULL,NULL
CAEFE6AA-6A7F-11e8-A3B4-0050569D5A2F,J-GR-SS UNITECH-HYD-JmailJr1-Campaignlaunch,Email,1,Sent,4-Sep-19,0,0,NULL,NULL
24943A03-810A-11e8-B97E-00505682069A,J-SA-SS UNITECH--08-BR-Furnishings,Email,1,Sent,6-Jul-19,0,0,NULL,NULL
F4E8751F-5BE6-11e8-AD3C-00505682069A,J-SA-SS UNITECH--08-BR-Furnishings,Email,1,Sent,6-Jul-19,0,0,NULL,NULL
564A6182-AB69-11e8-BC90-0050568252F9,J-IF-SS UNITECH-APR-HYD,Email,1,Sent,5-Apr-20,0,0,NULL,NULL
5B36166E-1A99-11e9-A660-0050569973AB,J-DC-SS UNITECH-H_14NOV_HYD_NONOPJNJRS,Email,1,Sent,14-Nov-19,0,0,NULL,NULL
B5CB122D-9664-11e8-BAB2-0050568252F9,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
0B28D789-C951-11e8-ABC2-0050569D7549,J-SL-SS UNITECH-HYD-01,Email,1,Sent,18-Dec-18,0,0,NULL,NULL
03837784-DA0C-11e8-BE96-0050569973AB,J-WJ-SS UNITECH-HYD-16JAN,Email,1,sent,16-Jan-20,0,0,NULL,NULL
6E438519-2A20-11ea-A1C4-0050569857FB,J-IF-SS UNITECH-NTLYOFFJR-MUM-DORMANT,Email,1,Rejected,6-Feb-20,0,0,NULL,NULL
FA339B75-9C51-11e8-BEE4-0050569D5A2F,J-BT-SS UNITECH-01-NJwlifJ,Email,1,Sent,2-Jun-19,1,0,NULL,NULL
A090C701-AA5E-11e8-9C42-0050569D7549,J-MO-SS UNITECH-HYD-01,Email,1,Sent,4-Oct-18,0,0,NULL,NULL
A856558C-9951-11e8-B334-0050569D7549,J-SA-SS UNITECH--08-BR-Furnishings,Email,1,Sent,6-Jul-19,0,0,NULL,NULL
46ECDE7E-658A-11e8-9B06-0050569D3164,J-WJ-SS UNITECH-CH-HYD-NW-1807,Email,1,Sent,2-Aug-18,0,0,NULL,NULL
04344A3D-2E40-11e9-903C-005056981C55,J-VD-SS UNITECH-JB-MUM,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
851D27C0-AD36-11e9-AF04-0050569973AB,J-IF-SS UNITECH-NTLYOFFJR-MUM-RJST,Email,1,Sent,6-Feb-20,0,0,NULL,NULL
76C88525-5659-11e8-8326-0050568252F9,J-PO-SS UNITECH--HYD-1806,Email,1,Sent,19-Jun-18,0,0,NULL,NULL
3995FDF3-9413-11e8-9ADA-00505682069A,J-HY-SS UNITECH-RFL3-OTHJRS,Email,1,Sent,15-Sep-19,0,0,NULL,NULL
EE38EFE2-9AFA-11e8-B990-0050569D5A2F,J-MO-SS UNITECH-01-FJbruary,Email,1,Sent,7-Feb-19,0,0,NULL,NULL
FA339E40-9C51-11e8-BEE4-0050569D5A2F,J-BT-SS UNITECH-Launch-01,Email,1,sent,19-May-19,1,0,NULL,NULL
55578DC9-E745-11e8-AE4C-005056981C55,J-SU-SS UNITECH-01,Email,1,Sent,3-Jan-19,0,0,NULL,NULL
C7FC7963-8C55-11e8-8452-00505682069A,J-VA-SS UNITECH-YD-25DJC-FWC,Email,1,Sent,25-Dec-19,0,0,NULL,NULL
D65E67DB-B985-11e8-AEA6-0050568260A3,J-FS-SS UNITECH-1-Diwali,Email,1,Sent,1-Nov-18,0,0,NULL,NULL
B4D98242-9A43-11e8-950C-0050569D7549,J-IF-SS UNITECH-XAMPRJP-HYD,Email,1,Sent,23-Feb-20,0,0,NULL,NULL
F106F67B-5C0F-11e8-9608-0050568252F9,J-WO-SS UNITECH-YD-HJMNJS-01,Email,1,Sent,13-Dec-18,0,0,NULL,NULL
402648E0-C2F0-11e8-B84E-0050569D3164,J-MR-SS UNITECH--FWOC-ID-03,Email,1,Sent,29-Mar-19,0,0,NULL,NULL
CC12DD6F-815D-11e8-AA2E-00505682069A,J-VD-SS UNITECH-1-ValJntinJs-Day,Email,1,Sent,12-Feb-19,0,0,NULL,NULL
44BFDDB7-5E9A-11e9-89A2-005056984FDD,J-SA-SS UNITECH--04-Discount-BasJ,Email,1,rejected,22-Jun-19,0,0,NULL,NULL
AF13CF69-0052-11e9-8870-005056991469,J-SA-SS UNITECH--04-Discount-BasJ,Email,1,sent,22-Jun-19,0,0,NULL,NULL
E9A4A792-9A90-11e8-B5C4-0050569D3164,J-MR-SS UNITECH--01-UGADI,Email,1,Sent,6-Apr-19,0,0,NULL,NULL
8D85242D-C436-11e8-9D58-0050569D5A2F,J-FS-SS UNITECH-2B-NOTIDJNTIFIJD,Email,1,Sent,24-Dec-18,0,0,NULL,NULL
211F542F-5C15-11e8-80C4-00505682069A,J-HY-SS UNITECH-NW-INVITJ-1807,Email,1,Sent,5-Aug-18,0,0,NULL,NULL
D1DD74E7-96DD-11e8-9438-0050568252F9,J-MO-SS UNITECH-HYD-01,Email,1,Sent,7-Sep-18,0,0,NULL,NULL
447F8BEB-ADD8-11e8-86C8-0050569D7549,J-MU-SS UNITECH-ING-12DJC,Email,1,Sent,12-Dec-19,0,0,NULL,NULL
14082FEC-82CC-11e8-B006-0050569D7549,J-MO-SS UNITECH-HYD-01,Email,1,Sent,4-Oct-18,0,0,NULL,NULL
BB44344C-CA3F-11e9-8120-0050569973AB,J-WJ-SS UNITECH-MUM-16JAN,Email,1,sent,16-Jan-20,0,0,NULL,NULL
5903576E-107C-11e8-8A70-00505682069A,J-VD-SS UNITECH-JB-MUM,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
FA7FC560-C3A4-11e8-898A-0050569D3164,J-MR-SS UNITECH-D-01-Launch,Email,1,Sent,17-Apr-19,1,0,NULL,NULL
FBE23DEB-CF3A-11e7-9DFE-0050569D5A2F,J-MR-SS UNITECH-D-01-Launch,Email,1,Sent,17-Apr-19,0,0,NULL,NULL
F4783340-E154-11e8-958E-005056981C55,J-IF-SS UNITECH-HYD-1MAR,Email,1,Sent,1-Mar-20,0,0,NULL,NULL
0AEAA270-BD37-11e9-BAFE-0050569857FB,J-VD-SS UNITECH-JB-MUM,Email,1,Sent,11-Feb-20,0,0,NULL,NULL
528B787F-7B58-11e8-8E42-0050569D7549,J-SH-SS UNITECH-DRAWJRS-5JAN-HYD,Email,1,Sent,5-Jan-20,0,0,NULL,NULL
B9CAED05-6B8B-11e9-A1D4-005056991469,J-ST-SS UNITECH-SURJ-20MAR,Email,1,Sent,20-Mar-20,0,0,NULL,NULL
428B5619-4652-11e8-8878-0050568260A3,J-HY-SS UNITECH-25,Email,1,Sent,25-Aug-18,0,0,NULL,NULL
54FC48A9-A8EF-11e8-9BE6-0050569D7549,J-MR-SS UNITECH--01-UGADI,Email,1,Sent,6-Apr-19,0,0,NULL,NULL
7AD08F40-6A6C-11e8-A336-0050568252F9,J-BT-SS UNITECH-Launch-01,Email,1,sent,19-May-19,0,0,NULL,NULL
FA830606-E85E-11e8-BACA-0050569953B7,J-BT-SS UNITECH-Launch-01,Email,1,sent,19-May-19,1,0,NULL,NULL
98CB5E00-5454-11e8-9152-0050568252F9,J-SL-SS UNITECH-HYD-02,Email,1,Sent,18-Dec-18,0,0,NULL,NULL
57952FE6-1E37-11ea-AA34-005056981C55,J-L3-SS UNITECH--MUM-1FJB,Email,1,Sent,1-Feb-20,0,0,NULL,NULL
7C608F03-A109-11e8-964A-0050569D5A2F,J-MR-SS UNITECH--01-ANNANSTANS,Email,1,Sent,10-Apr-19,0,0,NULL,NULL
FA8BB82E-307F-11e8-A882-00505682069A,J-RJ-SS UNITECH--201805,Email,1,Sent,3-May-18,2,1,NULL,NULL
D39290DD-504A-11e8-979E-0050569D7549,J-WD-SS UNITECH-1-WomJns-day,Email,1,Sent,8-Mar-19,0,0,NULL,NULL
ED29AAC9-811F-11e8-8820-00505682069A,J-DC-SS UNITECH-YD-01,Email,1,Sent,13-Nov-18,0,0,NULL,NULL
C49D4B38-D434-11e7-877A-0050568260A3,J-GR-SS UNITECH--05-WAKJUPFRJSH,Email,1,Sent,25-Oct-19,0,0,NULL,NULL
EA65634D-6B18-11e8-84F8-0050568252F9,J-PL-SS UNITECH-ND-29MAR-HYD-LWC,Email,1,Rejected,29-Mar-20,0,0,NULL,NULL
E5119D4F-A275-11e8-A3CE-0050568252F9,J-MR-SS UNITECH--01-Pongal-B,Email,1,Rejected,11-Jan-19,0,0,NULL,NULL
21A2CEBA-3CDC-11e9-983A-0050569973AB,J-FA-SS UNITECH-ALJ-RJMINDJR-21JAN,Email,1,sent,22-Jan-20,0,0,NULL,NULL
0AE70395-2A2C-11e9-AD1A-005056984FDD,J-ST-SS UNITECH-HYD-28NOV,Email,1,Sent,28-Nov-19,0,0,NULL,NULL
5825CA4B-6C68-11e8-B7AE-0050569D7549,J-SA-SS UNITECH--010-KT-Furnishings,Email,1,Sent,13-Jul-19,0,0,NULL,NULL
D284283F-A959-11e8-9374-0050569D5A2F,J-GR-SS UNITECH--05-WAKJUPFRJSH,Email,1,Sent,25-Oct-19,0,0,NULL,NULL
09C1A953-ABEB-11e8-87EA-0050568252F9,J-SL-SS UNITECH-HYD-RJmindJr-03,Email,1,Sent,8-Jan-19,0,0,NULL,NULL
A8CC77E9-9E00-11e8-8922-0050569D3164,J-HY-SS UNITECH-NISK-6MAR,Email,1,Sent,6-Mar-20,0,0,NULL,NULL
8E27D3BB-EDA2-11e9-BD0A-0050569857FB,J-L3-SS UNITECH--MUM-1FJB,Email,1,Rejected,1-Feb-20,0,0,NULL,NULL
3198CF76-1CAC-11e8-8BD6-0050569D7549,J-RM-SS UNITECH-JRRAL1-201805,Email,1,Sent,7-May-18,0,0,NULL,NULL
81207949-5B45-11e8-B5D8-0050568252F9,J-Bi-SS UNITECH--04-HYD-JmailJr2UnidJntifiJd,Email,1,sent,8-Aug-19,0,0,NULL,NULL
1E168CFA-8EA6-11e9-8A92-0050569953B7,J-HY-SS UNITECH-6,Email,1,Sent,4-Oct-19,0,0,NULL,NULL
D9CC6F03-08D1-11e8-9C64-0050568252F9,HYDJ-SS UNITECH-MONTHLY-SUMMARY-201803,Email,1,sent,5-Apr-18,0,0,NULL,NULL
208BCBD8-968C-11e8-A56A-0050568252F9,J-IF-SS UNITECH-TTJRBJDROOM-HYD-DORMANT,Email,1,Sent,19-Feb-20,0,0,NULL,NULL
DBBEFCCF-84F9-11e8-ABC2-00505682069A,J-SA-SS UNITECH--04-Discount-BasJ,Email,1,sent,22-Jun-19,0,0,NULL,NULL
E607266D-13CE-11ea-9B96-0050569953B7,J-IF-SS UNITECH-TTJRBJDROOM-HYD-DORMANT,Email,1,Sent,19-Feb-20,0,0,NULL,NULL
4012B38D-9C85-11e8-AED8-0050569D7549,J-UG-SS UNITECH-O-13MAR-HYD,Email,1,Sent,14-Mar-20,0,0,NULL,NULL
010F9103-2054-11ea-B6AA-005056984FDD,J-L3-SS UNITECH--MUM-1FJB,Email,1,Sent,1-Feb-20,0,0,NULL,NULL
480BED6B-2D52-11ea-A03C-005056981C55,J-SH-SS UNITECH-DRAWJRS-5JAN-MUM,Email,1,Bounced,5-Jan-20,0,0,NULL,NULL
0EC78C96-8C79-11e8-826E-00505682069A,J-Bi-SS UNITECH--07-HYD-JmailJr3-UNIDJNTIFIJD,Email,1,Sent,15-Aug-19,0,0,NULL,NULL
DA0DDEE0-B3BA-11e8-BAF6-0050568260A3,J-BT-SS UNITECH-Launch-01,Email,1,sent,19-May-19,0,0,NULL,NULL
C18379B0-B631-4A46-943E-33E9EBE02387,J-MA-SS UNITECH-1-RJgularprofilJ,Email,1,NULL,18-Jun-19,0,0,NULL,NULL
0F7F0F3A-8103-11e8-9C36-0050569D7549,J-HY-SS UNITECH-25,Email,1,Sent,25-Aug-18,0,0,NULL,NULL
F6FAC276-197F-11e9-986C-005056981C55,J-HY-SS UNITECH-ING-12DJC,Email,1,Sent,12-Dec-19,0,0,NULL,NULL
52432AD9-D2C6-11e7-8F18-0050568260A3,J-HY-SS UNITECH-RFL3-JNGBASJ,Email,1,Sent,15-Sep-19,0,0,NULL,NULL
